[INFO] 2025-03-27 11:10:06,373 | GPU memory: 10.98 GB free / 12.00 GB total
[INFO] 2025-03-27 11:10:13,131 | Computing features for AAVE-USDT
[INFO] 2025-03-27 11:10:13,131 | Computing features for ACA-USDT
[INFO] 2025-03-27 11:10:13,131 | Computing features for ACE-USDT
[INFO] 2025-03-27 11:10:13,132 | Computing features for ACH-USDT
[INFO] 2025-03-27 11:10:13,132 | Computing features for ACT-USDT
[INFO] 2025-03-27 11:10:13,133 | Computing features for ADA-USDT
[INFO] 2025-03-27 11:10:13,134 | Computing features for AERGO-USDT
[INFO] 2025-03-27 11:10:13,135 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,136 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,136 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,136 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,136 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:13,137 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,137 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:13,137 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,138 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:13,220 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,221 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,276 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,277 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,352 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,353 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[WARNING] 2025-03-27 11:10:13,360 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,361 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,365 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,365 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:13,370 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,373 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:13,472 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,477 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,533 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[WARNING] 2025-03-27 11:10:13,594 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,599 | GPU acceleration initialized for feature computation
[WARNING] 2025-03-27 11:10:13,605 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,605 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:13,702 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,711 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,711 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:13,803 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,804 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:13,805 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:13,821 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:13,821 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:13,891 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:13,895 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,086 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,086 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:14,127 | AAVE-USDT: Updated 128/128 rows in 1.00s
[ERROR] 2025-03-27 11:10:14,252 | Error processing ACH-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 198, in process_features
    self._compute_labels(closes, highs, lows, results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 1134, in _compute_labels
    perf_monitor.log_operation("label_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,252 | Error processing 1INCH-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 340, in process_pair
    perf_monitor.log_operation("database_update", time.time() - start_update)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,252 | Error processing ACT-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 185, in process_features
    self._compute_statistical(closes, results['log_return'], results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 814, in _compute_statistical
    perf_monitor.log_operation("statistical_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,252 | Error processing ACE-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 195, in process_features
    self._compute_time(timestamps, results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 998, in _compute_time
    perf_monitor.log_operation("time_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,256 | Error processing ACA-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 340, in process_pair
    perf_monitor.log_operation("database_update", time.time() - start_update)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,256 | Error processing ADA-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 174, in process_features
    self._compute_volume(closes, highs, lows, volumes, results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 629, in _compute_volume
    perf_monitor.log_operation("volume_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[INFO] 2025-03-27 11:10:14,256 | Computing features for AEVO-USDT
[INFO] 2025-03-27 11:10:14,267 | ACH-USDT: Updated 0/0 rows in 1.13s
[INFO] 2025-03-27 11:10:14,268 | 1INCH-USDT: Updated 128/128 rows in 1.14s
[INFO] 2025-03-27 11:10:14,282 | ACT-USDT: Updated 0/0 rows in 1.15s
[INFO] 2025-03-27 11:10:14,292 | ACE-USDT: Updated 0/0 rows in 1.16s
[INFO] 2025-03-27 11:10:14,313 | ACA-USDT: Updated 128/128 rows in 1.18s
[INFO] 2025-03-27 11:10:14,320 | ADA-USDT: Updated 0/0 rows in 1.19s
[INFO] 2025-03-27 11:10:14,466 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:14,466 | Computing features for AGLD-USDT
[ERROR] 2025-03-27 11:10:14,590 | Error processing AERGO-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 198, in process_features
    self._compute_labels(closes, highs, lows, results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 1134, in _compute_labels
    perf_monitor.log_operation("label_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[ERROR] 2025-03-27 11:10:14,590 | Thread error for pair ACA-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 340, in process_pair
    perf_monitor.log_operation("database_update", time.time() - start_update)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 376, in process_pair_thread
    result = process_pair(pair, rolling_window, config_manager, debug_mode, perf_monitor)
  File "/root/OKXsignal/database/processing/compute_features.py", line 352, in process_pair
    perf_monitor.end_pair(total_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 68, in end_pair
    self.timings[self.current_pair]["total"] = total_duration
KeyError: None
[ERROR] 2025-03-27 11:10:14,590 | Thread error for pair ACT-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 381, in process_pair_thread
    perf_monitor.end_pair(total_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 68, in end_pair
    self.timings[self.current_pair]["total"] = total_duration
KeyError: None
[ERROR] 2025-03-27 11:10:14,590 | Thread error for pair ADA-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 291, in process_pair
    feature_results = feature_processor.process_features(
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 174, in process_features
    self._compute_volume(closes, highs, lows, volumes, results, perf_monitor)
  File "/root/OKXsignal/database/processing/features/optimized/feature_processor.py", line 629, in _compute_volume
    perf_monitor.log_operation("volume_features", time.time() - start_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 376, in process_pair_thread
    result = process_pair(pair, rolling_window, config_manager, debug_mode, perf_monitor)
  File "/root/OKXsignal/database/processing/compute_features.py", line 352, in process_pair
    perf_monitor.end_pair(total_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 68, in end_pair
    self.timings[self.current_pair]["total"] = total_duration
KeyError: None
[ERROR] 2025-03-27 11:10:14,590 | Thread error for pair ACE-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 381, in process_pair_thread
    perf_monitor.end_pair(total_time)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 68, in end_pair
    self.timings[self.current_pair]["total"] = total_duration
KeyError: None
[INFO] 2025-03-27 11:10:14,591 | Computing features for AIDOGE-USDT
[INFO] 2025-03-27 11:10:14,591 | AERGO-USDT: Updated 0/0 rows in 1.46s
[INFO] 2025-03-27 11:10:14,591 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:14,591 | Computing features for AIXBT-USDT
[INFO] 2025-03-27 11:10:14,593 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[ERROR] 2025-03-27 11:10:14,650 | Error processing AEVO-USDT: None
Traceback (most recent call last):
  File "/root/OKXsignal/database/processing/compute_features.py", line 257, in process_pair
    perf_monitor.log_operation("db_get_columns", time.time() - start_db_connect)
  File "/root/OKXsignal/database/processing/features/performance_monitor.py", line 52, in log_operation
    if operation not in self.timings[self.current_pair]["operations"]:
KeyError: None
[INFO] 2025-03-27 11:10:14,650 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:14,650 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:14,650 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:14,650 | AEVO-USDT: Updated 0/0 rows in 0.39s
[INFO] 2025-03-27 11:10:14,651 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:14,651 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:14,704 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:14,704 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:14,704 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:14,704 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:14,764 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,764 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,886 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,886 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,886 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:14,897 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:15,049 | AIXBT-USDT: Updated 128/128 rows in 0.46s
[INFO] 2025-03-27 11:10:15,200 | AIDOGE-USDT: Updated 128/128 rows in 0.61s
[INFO] 2025-03-27 11:10:15,289 | AGLD-USDT: Updated 128/128 rows in 0.82s
[INFO] 2025-03-27 11:10:15,392 | Processing batch 2/26 with 12 pairs
[INFO] 2025-03-27 11:10:15,392 | Computing features for ALCX-USDT
[INFO] 2025-03-27 11:10:15,393 | Computing features for ALGO-USDT
[INFO] 2025-03-27 11:10:15,393 | Computing features for ALPHA-USDT
[INFO] 2025-03-27 11:10:15,393 | Computing features for ANIME-USDT
[INFO] 2025-03-27 11:10:15,394 | Computing features for APE-USDT
[INFO] 2025-03-27 11:10:15,394 | Computing features for API3-USDT
[INFO] 2025-03-27 11:10:15,395 | Computing features for APT-USDT
[INFO] 2025-03-27 11:10:15,395 | Computing features for AR-USDT
[INFO] 2025-03-27 11:10:15,398 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,398 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,399 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,399 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,399 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:15,400 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,400 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:15,400 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,400 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[WARNING] 2025-03-27 11:10:15,488 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:15,575 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:15,576 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:15,576 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:15,643 | GPU batch computation failed, falling back to individual: name 'compute_batch_features_gpu' is not defined
[WARNING] 2025-03-27 11:10:15,643 | GPU calculation failed for candle features: name 'compute_candle_body_features_gpu' is not defined
[INFO] 2025-03-27 11:10:15,652 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,655 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,655 | GPU is available: Device #0, Free: 10.98 GB / 12.00 GB
[INFO] 2025-03-27 11:10:15,656 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,661 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
[INFO] 2025-03-27 11:10:15,661 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,664 | GPU acceleration initialized for feature computation
[INFO] 2025-03-27 11:10:15,675 | Optimized feature processor initialized: Numba: enabled, GPU: enabled
